+---------+----------------------+---------------------+
| section | audit_name           | audited_at          |
+---------+----------------------+---------------------+
| audit   | 04_sympathetic_items | 2026-05-24 15:33:05 |
+---------+----------------------+---------------------+
+-------+------------------------------------------+------------+------------+-----------+--------------------+-----------+--------------------+-----------+--------------------+----------+----------+----------+----------+----------+----------+----------+----------+----------+-----------+-----------+-----------+-----------+
| id    | name                                     | goodEffect | targettype | effectid1 | effect_base_value1 | effectid2 | effect_base_value2 | effectid3 | effect_base_value3 | classes1 | classes2 | classes3 | classes4 | classes5 | classes6 | classes7 | classes8 | classes9 | classes10 | classes11 | classes12 | classes13 |
| 30363 | Bale's Disease Strike II                 |          0 |          5 |         0 |              -4622 |       254 |                  0 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 30364 | Bale's Disease Strike III                |          0 |          5 |         0 |              -4853 |       254 |                  0 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 30366 | Bale's Ice Strike II                     |          0 |          5 |         0 |              -4234 |       254 |                  0 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 30367 | Bale's Ice Strike III                    |          0 |          5 |         0 |              -4446 |       254 |                  0 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 30473 | Steel Frenzy Strike II                   |          0 |          5 |         0 |              -1709 |       254 |                  0 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 30474 | Steel Frenzy Strike III                  |          0 |          5 |         0 |              -1794 |       254 |                  0 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 30908 | Spider's Bite Poison Strike IX           |          0 |          5 |         0 |                 -1 |       254 |                  0 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 30909 | Spider's Bite Poison Strike IX           |          0 |          5 |         0 |                 -1 |       254 |                  0 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 30911 | Scorpion's Agony Poison Strike IX        |          0 |          5 |         0 |                 -1 |        92 |                  1 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 30912 | Scorpion's Agony Poison Strike IX        |          0 |          5 |         0 |                 -1 |        92 |                  1 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 30914 | Bite of the Shissar Poison Strike IX     |          0 |          5 |         0 |                 -1 |        92 |                 -1 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 30916 | Strike of the Shissar Poison Strike IX   |          0 |          5 |         0 |                 -1 |        92 |                 -1 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 30918 | Strike of Ssraeshza Poison Strike IX     |          0 |          5 |         0 |                 -1 |       254 |                  0 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 30920 | Solusek's Burn Poison Strike IX          |          0 |          5 |         0 |                 -1 |        92 |                 -1 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 30922 | E`ci's Lament Poison Strike IX           |          0 |          5 |         0 |                 -1 |        92 |                 -1 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 30924 | Quellious' Trauma Poison Strike IX       |          0 |          5 |        92 |                 -1 |       254 |                  0 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 30930 | Archer's Bane Poison Strike IV           |          0 |          5 |        10 |                  0 |        10 |                  0 |        36 |                  9 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 30932 | Pyrilen Burn Poison Strike IX            |          0 |          5 |         0 |                 -1 |        92 |                 -1 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 30934 | Gelidran Lament Poison Strike IX         |          0 |          5 |         0 |                 -1 |        92 |                 -1 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 30936 | Hate of the Shissar Poison Strike IX     |          0 |          5 |         0 |                 -1 |       254 |                  0 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 30941 | Tallon's Tactic Poison Strike IV         |          0 |          5 |         0 |             -23368 |        92 |             -12792 |       374 |                100 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 30942 | Tallon's Tactic Poison Strike IV         |          0 |          5 |       297 |              35080 |       139 |              30943 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 30943 | Vallon's Tactic Poison Strike IV         |          0 |          5 |         0 |             -23368 |        92 |             -12792 |       374 |                100 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 30944 | Vallon's Tactic Poison Strike IV         |          0 |          5 |       297 |              35080 |       139 |              30941 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 31067 | Hero's Toxin Poison Strike I             |          0 |          5 |         0 |                 -1 |         0 |             -10074 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 31068 | Hero's Toxin Poison Strike I             |          0 |          5 |       297 |              35080 |       139 |              31067 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 31318 | Companion's Strike I                     |          0 |          5 |        10 |                  0 |         0 |              -1800 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 31321 | Companion's Strike II                    |          0 |          5 |        10 |                  0 |         0 |              -2250 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 31324 | Companion's Strike III                   |          0 |          5 |        10 |                  0 |         0 |              -2400 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 31327 | Companion's Strike IV                    |          0 |          5 |        10 |                  0 |         0 |              -3000 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33268 | Stunning Strike IV                       |          0 |          5 |         0 |               -325 |        21 |               1000 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33273 | Stunning Strike IX                       |          0 |          5 |         0 |               -810 |        21 |               1000 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33326 | Sympathetic Force of Magic XI            |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33327 | Sympathetic Force of Magic XII           |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33328 | Sympathetic Force of Magic XIII          |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33329 | Sympathetic Force of Magic XIV           |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33330 | Sympathetic Force of Magic XV            |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33331 | Sympathetic Strike of Flames XI          |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33332 | Sympathetic Strike of Flames XII         |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33333 | Sympathetic Strike of Flames XIII        |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33334 | Sympathetic Strike of Flames XIV         |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33335 | Sympathetic Strike of Flames XV          |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33336 | Sympathetic Burst of Ice XI              |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33337 | Sympathetic Burst of Ice XII             |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33338 | Sympathetic Burst of Ice XIII            |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33339 | Sympathetic Burst of Ice XIV             |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33340 | Sympathetic Burst of Ice XV              |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33341 | Sympathetic Strike of Venom XI           |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33342 | Sympathetic Strike of Venom XII          |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33343 | Sympathetic Strike of Venom XIII         |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33344 | Sympathetic Strike of Venom XIV          |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33345 | Sympathetic Strike of Venom XV           |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33346 | Sympathetic Strike of Disease XI         |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33347 | Sympathetic Strike of Disease XII        |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33348 | Sympathetic Strike of Disease XIII       |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33349 | Sympathetic Strike of Disease XIV        |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33350 | Sympathetic Strike of Disease XV         |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33351 | Sympathetic Force of Corruption XI       |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33352 | Sympathetic Force of Corruption XII      |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33353 | Sympathetic Force of Corruption XIII     |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33354 | Sympathetic Force of Corruption XIV      |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33355 | Sympathetic Force of Corruption XV       |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33356 | Sympathetic Vampiric Strike XI           |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33357 | Sympathetic Vampiric Strike XII          |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33358 | Sympathetic Vampiric Strike XIII         |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33359 | Sympathetic Vampiric Strike XIV          |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33360 | Sympathetic Vampiric Strike XV           |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33361 | Sympathetic Healing Burst XI             |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33362 | Sympathetic Healing Burst XII            |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33363 | Sympathetic Healing Burst XIII           |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33364 | Sympathetic Healing Burst XIV            |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33365 | Sympathetic Healing Burst XV             |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33366 | Sympathetic Calming Strike XI            |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33367 | Sympathetic Calming Strike XII           |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33368 | Sympathetic Calming Strike XIII          |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33369 | Sympathetic Calming Strike XIV           |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33370 | Sympathetic Calming Strike XV            |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33371 | Sympathetic Alleviating Burst XI         |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                375 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33372 | Sympathetic Alleviating Burst XII        |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                450 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33373 | Sympathetic Alleviating Burst XIII       |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                525 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33374 | Sympathetic Alleviating Burst XIV        |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                600 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33375 | Sympathetic Alleviating Burst XV         |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                675 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33376 | Sympathetic Surge of Magic XI            |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33377 | Sympathetic Surge of Magic XII           |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33378 | Sympathetic Surge of Magic XIII          |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33379 | Sympathetic Surge of Magic XIV           |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33380 | Sympathetic Surge of Magic XV            |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33381 | Sympathetic Pulse of Flames XI           |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33382 | Sympathetic Pulse of Flames XII          |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33383 | Sympathetic Pulse of Flames XIII         |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33384 | Sympathetic Pulse of Flames XIV          |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33385 | Sympathetic Pulse of Flames XV           |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33386 | Sympathetic Surge of Ice XI              |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33387 | Sympathetic Surge of Ice XII             |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33388 | Sympathetic Surge of Ice XIII            |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33389 | Sympathetic Surge of Ice XIV             |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33390 | Sympathetic Surge of Ice XV              |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33391 | Sympathetic Pulse of Venom XI            |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33392 | Sympathetic Pulse of Venom XII           |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33393 | Sympathetic Pulse of Venom XIII          |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33394 | Sympathetic Pulse of Venom XIV           |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33395 | Sympathetic Pulse of Venom XV            |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33396 | Sympathetic Pulse of Disease XI          |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33397 | Sympathetic Pulse of Disease XII         |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33398 | Sympathetic Pulse of Disease XIII        |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33399 | Sympathetic Pulse of Disease XIV         |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33400 | Sympathetic Pulse of Disease XV          |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33401 | Sympathetic Surge of Corruption XI       |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33402 | Sympathetic Surge of Corruption XII      |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33403 | Sympathetic Surge of Corruption XIII     |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33404 | Sympathetic Surge of Corruption XIV      |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33405 | Sympathetic Surge of Corruption XV       |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                 10 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33411 | Sympathetic Invigorating Burst I         |          1 |          6 |       383 |                100 |       138 |                  1 |       348 |                 60 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33412 | Sympathetic Invigorating Burst II        |          1 |          6 |       383 |                100 |       138 |                  1 |       348 |                 70 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33413 | Sympathetic Invigorating Burst III       |          1 |          6 |       383 |                100 |       138 |                  1 |       348 |                 80 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33414 | Sympathetic Invigorating Burst IV        |          1 |          6 |       383 |                100 |       138 |                  1 |       348 |                105 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33415 | Sympathetic Invigorating Burst V         |          1 |          6 |       383 |                100 |       138 |                  1 |       348 |                128 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33416 | Sympathetic Invigorating Burst VI        |          1 |          6 |       383 |                100 |       138 |                  1 |       348 |                150 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33417 | Sympathetic Invigorating Burst VII       |          1 |          6 |       383 |                100 |       138 |                  1 |       348 |                188 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33418 | Sympathetic Invigorating Burst VIII      |          1 |          6 |       383 |                100 |       138 |                  1 |       348 |                200 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33419 | Sympathetic Invigorating Burst IX        |          1 |          6 |       383 |                100 |       138 |                  1 |       348 |                225 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33420 | Sympathetic Invigorating Burst X         |          1 |          6 |       383 |                100 |       138 |                  1 |       348 |                300 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 33421 | Sympathetic Invigorating Burst XI        |          1 |          6 |       383 |                100 |       138 |                  1 |       348 |                375 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
