+---------+-------------------------------+---------------------+
| section | audit_name                    | audited_at          |
+---------+-------------------------------+---------------------+
| audit   | 22_nektulos_lavastorm_version | 2026-05-24 15:34:07 |
+---------+-------------------------------+---------------------+
+------------+-----------------------------------------------------------------------------------------------------------------------------------------------------+
| section    | note                                                                                                                                                |
+------------+-----------------------------------------------------------------------------------------------------------------------------------------------------+
| audit_note | Read-only: inspect zone rows, zone_points, doors/PoK stone style links, and spawn2 rows for nektulos/lavastorm before any recovery SQL is promoted. |
+------------+-----------------------------------------------------------------------------------------------------------------------------------------------------+
+--------------+---------------------------+------------------------------+-------------+----------------+
| section      | COLUMN_NAME               | COLUMN_TYPE                  | IS_NULLABLE | COLUMN_DEFAULT |
| spawn2_target_rows_sample |   38328 |        28145 | lavastorm |       1 | -1209.875000 |   595.875000 |  -62.500000 | 206.000000 |         640 |        0 |    81035 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38329 |        28146 | lavastorm |       1 | -1199.875000 |   550.875000 |  -79.375000 | 374.000000 |         640 |        0 |    81036 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38330 |        28147 | lavastorm |       1 | -1053.875000 |   621.875000 |  -90.625000 | 266.000000 |         640 |        0 |    81037 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38331 |        28148 | lavastorm |       1 |  -420.000000 |   627.000000 |  -76.125000 |  54.000000 |         640 |        0 |    81038 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38332 |        28149 | lavastorm |       1 |   967.875000 |  3399.875000 |   22.375000 | 196.000000 |         640 |        0 |    81039 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38333 |        28150 | lavastorm |       1 |   -52.000000 |  3380.000000 |    0.375000 | 378.000000 |        1440 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38334 |        28151 | lavastorm |       1 |   136.875000 |  1425.625000 |   67.875000 | 134.000000 |         640 |        0 |    81041 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38335 |        28152 | lavastorm |       1 |   135.875000 |  2614.750000 |  -72.500000 | 500.000000 |         640 |        0 |    81042 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38336 |        28153 | lavastorm |       1 |  -834.750000 |  1189.875000 | -100.750000 | 392.000000 |         640 |        0 |    81043 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38337 |        28154 | lavastorm |       1 | -1023.750000 |  1050.750000 |   -2.625000 | 208.000000 |         640 |        0 |    81044 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38338 |        28155 | lavastorm |       1 |   299.250000 |  2558.375000 |   34.125000 | 432.000000 |         640 |        0 |    81045 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38339 |        28156 | lavastorm |       1 |  -349.000000 |  1040.000000 |  -91.625000 | 450.000000 |         640 |        0 |    81046 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38340 |        28157 | lavastorm |       1 | -1400.625000 |  1669.625000 |   13.500000 | 132.000000 |         640 |        0 |    81047 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38341 |        28158 | lavastorm |       1 | -1224.875000 |  1806.375000 |    6.375000 |  24.000000 |         640 |        0 |    81048 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38342 |        28159 | lavastorm |       1 | -1137.125000 |  1779.250000 |    2.625000 |  42.000000 |         640 |        0 |    81049 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38343 |        28160 | lavastorm |       1 |   208.750000 |  2645.250000 |  -44.625000 | 498.000000 |         640 |        0 |    81050 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38344 |        28161 | lavastorm |       1 |   -35.375000 |  2597.250000 |  -64.500000 | 432.000000 |         640 |        0 |    81051 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38345 |        28162 | lavastorm |       1 |   413.875000 |  2648.500000 |  -54.875000 | 208.000000 |         640 |        0 |    81052 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38346 |        28163 | lavastorm |       1 |   638.500000 |  1692.875000 |   67.875000 | 130.000000 |         640 |        0 |    81053 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38347 |        28164 | lavastorm |       1 |  -337.500000 |  1148.875000 | -101.375000 | 322.000000 |         640 |        0 |    81054 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38348 |        28165 | lavastorm |       1 |  -451.875000 |  2517.875000 |  -82.500000 | 504.000000 |         640 |        0 |    81055 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38349 |        28166 | lavastorm |       1 |  -454.875000 |  1221.000000 |  -92.250000 | 200.000000 |         640 |        0 |    81056 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38350 |        28167 | lavastorm |       1 |   434.000000 |  3558.000000 |    2.375000 | 344.000000 |        1440 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38351 |        28168 | lavastorm |       1 |  -434.000000 |   762.000000 |  -60.875000 | 312.000000 |         640 |        0 |    81058 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38352 |        28169 | lavastorm |       1 |     8.000000 |  1023.875000 |  -59.000000 | 364.000000 |         640 |        0 |    81059 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38353 |        28170 | lavastorm |       1 |   248.000000 |   600.875000 | -102.875000 | 326.000000 |         640 |        0 |    81060 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38354 |        28171 | lavastorm |       1 |   531.500000 |  2571.625000 |  -36.125000 | 234.000000 |         640 |        0 |    81061 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38355 |        28172 | lavastorm |       1 |  -820.875000 |   387.000000 |  -88.250000 | 204.000000 |         640 |        0 |    81062 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38356 |        28173 | lavastorm |       1 | -1555.750000 |  1870.500000 |   18.000000 | 330.000000 |         640 |        0 |    81063 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38357 |        28174 | lavastorm |       1 | -1047.875000 |   654.875000 |  -82.875000 | 242.000000 |         640 |        0 |    81064 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38358 |        28175 | lavastorm |       1 |   704.000000 |   729.000000 |  -82.875000 | 454.000000 |         640 |        0 |    81065 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38359 |        28176 | lavastorm |       1 | -1189.250000 |  2134.500000 |   11.875000 | 234.000000 |         640 |        0 |    81066 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38360 |        28177 | lavastorm |       1 |   556.875000 |  2103.625000 |   69.375000 | 502.000000 |         640 |        0 |    81067 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   57799 |        47305 | lavastorm |       1 | -1324.379028 |  1900.527832 |  163.148163 | 106.250000 |        1200 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   57800 |        47306 | lavastorm |       1 | -1283.796753 |  1902.108398 |  163.740936 | 380.750000 |        1200 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   57801 |        47307 | lavastorm |       1 | -1305.539062 |  1917.472778 |  153.357773 | 309.250000 |        1200 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   57802 |        47308 | lavastorm |       1 | -1301.619995 |  1899.593384 |  161.974380 | 219.250000 |        1200 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |  137055 |        98626 | lavastorm |       1 |   924.000000 |  1507.000000 |  -57.000000 | 369.200012 |        2400 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |  250644 |       275213 | lavastorm |       1 |   519.672180 |  3652.154053 |  -13.456184 | 262.500000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |  250645 |       275214 | lavastorm |       1 |   518.607117 |  3680.136719 |  -14.237192 | 268.750000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |  250646 |       275215 | lavastorm |       1 |   476.503571 |  3757.773926 |   -8.300145 | 234.500000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |  250654 |       275220 | lavastorm |       1 |  -333.323334 |  3081.127686 |   38.432159 | 175.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |  250655 |       275221 | lavastorm |       1 |  -336.525574 |  3068.166504 |   39.394688 | 101.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |  250656 |       275222 | lavastorm |       1 |  -363.000000 |  3104.000000 |   37.983181 | 182.750000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |  250657 |       275223 | lavastorm |       1 |  -369.715881 |  3085.711182 |   38.501831 | 151.750000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |  264281 |       287818 | lavastorm |       1 |    -9.289207 |  2220.938965 |   73.148750 | 420.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |  264282 |       287817 | lavastorm |       1 |   -20.807211 |  2241.131348 |   69.954346 | 420.250000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |  264283 |       287819 | lavastorm |       1 |   -56.073338 |  2236.316895 |   69.954346 |  97.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |  264693 |       288063 | lavastorm |       1 |   480.000000 |  3635.000000 |  -11.750000 | 156.000000 |        1440 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |  264694 |       288064 | lavastorm |       1 |   -30.000000 |  2276.000000 |   69.375000 | 280.000000 |        1440 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |  264695 |       288065 | lavastorm |       1 |  -292.000000 |  3087.000000 |   39.875000 | 367.000000 |        1440 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |  264696 |       288066 | lavastorm |       1 |   427.000000 |  3575.000000 |    1.875000 | 301.000000 |        1440 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |  264697 |       288067 | lavastorm |       1 |  -180.000000 |  3308.000000 |    4.250000 | 143.000000 |        1440 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264486 |      3287950 | lavastorm |       0 |   434.000000 |  -467.000000 |   36.799999 | 171.331467 |        1200 |        0 |    81068 |                   0 |          0 |          1 |         0 |             1 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264487 |      3287951 | lavastorm |       0 |   -89.000000 |  -426.000000 |  110.199997 | 499.716797 |        1200 |        0 |        0 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264488 |      3287952 | lavastorm |       0 |  -198.000000 | -2121.000000 |  -17.000000 | 499.716797 |        1200 |        0 |    81069 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264489 |      3287953 | lavastorm |       0 |   459.000000 |  -644.000000 |   33.700001 | 118.300278 |        1200 |        0 |    81070 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264490 |      3287954 | lavastorm |       0 |   801.000000 |   220.000000 |   18.799999 | 246.798798 |        1200 |        0 |    81071 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264491 |      3287955 | lavastorm |       0 |  1032.000000 |   -34.000000 |   53.900002 | 293.710999 |        1200 |        0 |    81072 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264492 |      3287955 | lavastorm |       0 |   207.000000 |  -519.000000 |  115.699997 | 324.306000 |        1200 |        0 |    81073 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264493 |      3287956 | lavastorm |       0 |  -590.000000 |  -856.000000 |   -2.100000 | 271.274811 |        1200 |        0 |    81074 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264494 |      3287955 | lavastorm |       0 |   868.000000 |  -517.000000 |   16.700001 | 150.934845 |        1200 |        0 |    81075 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264495 |      3287956 | lavastorm |       0 |   614.000000 |  -971.000000 |   40.700001 |  87.705383 |        1200 |        0 |    81076 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264496 |      3287953 | lavastorm |       0 |  1224.000000 |   749.000000 |   30.299999 |  75.467422 |        1200 |        0 |    81077 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264497 |      3287953 | lavastorm |       0 |  -311.000000 |   152.000000 |   41.299999 | 393.654388 |        1200 |        0 |    81078 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264498 |      3287955 | lavastorm |       0 |   -49.000000 |   204.000000 |   17.000000 |   0.000000 |        1200 |        0 |    81079 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264499 |      3287957 | lavastorm |       0 |   -77.000000 |  -410.000000 |  110.699997 | 318.187012 |        1200 |        0 |        0 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264500 |      3287955 | lavastorm |       0 |   758.000000 | -1173.000000 |   48.900002 | 367.138794 |        1200 |        0 |    81080 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264501 |      3287958 | lavastorm |       0 |  -186.000000 |  -947.000000 |   75.699997 | 324.306000 |        1200 |        0 |    81081 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264502 |      3287956 | lavastorm |       0 |  1228.000000 |   221.000000 |   41.700001 |   0.000000 |        1200 |        0 |    81082 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264503 |      3287953 | lavastorm |       0 |  1148.000000 |   822.000000 |   55.799999 |   6.118980 |        1200 |        0 |    81083 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264504 |      3287955 | lavastorm |       0 |  1259.000000 |   496.000000 |   21.700001 |  18.356941 |        1200 |        0 |    81084 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264505 |      3287953 | lavastorm |       0 |  -319.000000 |    26.000000 |   18.900000 | 273.314392 |        1200 |        0 |    81085 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264506 |      3287954 | lavastorm |       0 |   738.000000 |  -451.000000 |   86.000000 | 203.966003 |        1200 |        0 |    81086 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264507 |      3287959 | lavastorm |       0 |   939.000000 |  -327.000000 |   -0.400000 | 242.719604 |        1200 |        0 |        0 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264508 |      3287960 | lavastorm |       0 |   923.000000 |  -372.000000 |    0.500000 | 185.609055 |        1200 |        0 |        0 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264509 |      3287961 | lavastorm |       0 |   929.000000 |  -408.000000 |    3.300000 | 475.240814 |        1200 |        0 |        0 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264510 |      3287962 | lavastorm |       0 |   951.000000 |  -359.000000 |    3.700000 | 428.328613 |        1200 |        0 |        0 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264511 |      3287955 | lavastorm |       0 |    59.000000 |   -77.000000 |   29.900000 | 112.181297 |        1200 |        0 |    81087 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264512 |      3287955 | lavastorm |       0 |  -656.000000 |  -329.000000 |   27.500000 | 246.798798 |        1200 |        0 |    81088 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264513 |      3287956 | lavastorm |       0 |  1212.000000 |   433.000000 |   60.799999 |  46.912182 |        1200 |        0 |    81089 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264514 |      3287955 | lavastorm |       0 |   661.000000 |    18.000000 |   12.700000 | 108.101982 |        1200 |        0 |    81090 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264515 |      3287955 | lavastorm |       0 |   745.000000 |   275.000000 |   24.900000 |   0.000000 |        1200 |        0 |    81091 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264516 |      3287955 | lavastorm |       0 |  -350.000000 |  -416.000000 |   40.799999 | 197.847046 |        1200 |        0 |    81092 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264517 |      3287955 | lavastorm |       0 |   456.000000 |  -368.000000 |   26.200001 |  91.784698 |        1200 |        0 |    81093 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264518 |      3287956 | lavastorm |       0 |  1092.000000 |   550.000000 |   50.599998 | 246.798798 |        1200 |        0 |    81094 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264519 |      3287955 | lavastorm |       0 |   494.000000 |  -380.000000 |   79.199997 | 287.592010 |        1200 |        0 |    81095 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264520 |      3287953 | lavastorm |       0 |   917.000000 | -1222.000000 |   12.500000 | 152.974503 |        1200 |        0 |    81096 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264521 |      3287956 | lavastorm |       0 |  -243.000000 |  -387.000000 |   78.599998 | 238.640198 |        1200 |        0 |    81097 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264522 |      3287963 | lavastorm |       0 |  1367.000000 |   982.000000 |  126.300003 | 165.212463 |        1200 |        0 |        0 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264523 |      3287964 | lavastorm |       0 |   746.000000 |  -909.000000 |  124.400002 |  28.555241 |        1200 |        0 |        0 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264524 |      3287964 | lavastorm |       0 |   735.000000 |  -920.000000 |  122.400002 |  28.555241 |        1200 |        0 |        0 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264525 |      3287964 | lavastorm |       0 |   738.000000 |  -939.000000 |  125.500000 | 412.011414 |        1200 |        0 |        0 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264526 |      3287964 | lavastorm |       0 |   727.000000 |  -950.000000 |  123.500000 | 412.011414 |        1200 |        0 |        0 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264527 |      3287964 | lavastorm |       0 |   726.000000 |  -979.000000 |  126.500000 |  63.229462 |        1200 |        0 |        0 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264528 |      3287965 | lavastorm |       0 |  -682.000000 |   -92.000000 |  -23.900000 |   0.000000 |        1200 |        0 |        0 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264529 |      3287958 | lavastorm |       0 |  1092.000000 |   564.000000 |   46.599998 |  89.745041 |        1200 |        0 |    81098 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264530 |      3287955 | lavastorm |       0 |  -701.000000 |   298.000000 |   30.900000 | 303.909393 |        1200 |        0 |    81099 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264531 |      3287955 | lavastorm |       0 |   887.000000 | -1061.000000 |  104.699997 |  20.396601 |        1200 |        0 |    81100 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264532 |      3287955 | lavastorm |       0 |  -798.000000 |   333.000000 |   29.400000 | 375.297394 |        1200 |        0 |    81101 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264533 |      3287955 | lavastorm |       0 |  -601.000000 |  -164.000000 |   17.100000 |  40.793201 |        1200 |        0 |    81102 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264534 |      3287954 | lavastorm |       0 |  -310.000000 |  -542.000000 |   32.099998 |   6.118980 |        1200 |        0 |    81103 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264535 |      3287958 | lavastorm |       0 |  -828.000000 |  1050.000000 |   40.200001 | 297.790405 |        1200 |        0 |    81104 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264536 |      3287958 | lavastorm |       0 |  -147.000000 |  -640.000000 |   54.400002 | 218.243607 |        1200 |        0 |    81105 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264537 |      3287958 | lavastorm |       0 |  -695.000000 |   977.000000 |   59.099998 | 254.957596 |        1200 |        0 |    81106 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264538 |      3287954 | lavastorm |       0 |  -346.000000 |   622.000000 |  166.300003 |   0.000000 |        1200 |        0 |    81107 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264539 |      3287954 | lavastorm |       0 |  -532.000000 |   814.000000 |   70.199997 |   4.079320 |        1200 |        0 |    81108 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264540 |      3287954 | lavastorm |       0 |  -323.000000 |   567.000000 |  145.399994 | 256.997192 |        1200 |        0 |    81109 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264541 |      3287953 | lavastorm |       0 |  -287.000000 |  1349.000000 |  212.300003 | 373.257812 |        1200 |        0 |    81110 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264542 |      3287955 | lavastorm |       0 |  -505.000000 |   289.000000 |   30.600000 | 277.393799 |        1200 |        0 |    81111 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264543 |      3287955 | lavastorm |       0 |  -207.000000 |   883.000000 |  167.500000 | 471.161407 |        1200 |        0 |    81112 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264544 |      3287955 | lavastorm |       0 |  -690.000000 |  -398.000000 |   12.700000 | 295.750793 |        1200 |        0 |    81113 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264545 |      3287955 | lavastorm |       0 |  -820.000000 |   283.000000 |   30.400000 |   8.158640 |        1200 |        0 |    81114 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264546 |      3287955 | lavastorm |       0 |  -351.000000 |  -541.000000 |   35.799999 | 516.033997 |        1200 |        0 |    81115 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264547 |      3287955 | lavastorm |       0 |  -393.000000 |  1216.000000 |  123.699997 |   8.158640 |        1200 |        0 |    81116 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264548 |      3287954 | lavastorm |       0 |   708.000000 |   332.000000 |    3.700000 | 263.116211 |        1200 |        0 |    81117 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264549 |      3287955 | lavastorm |       0 |  1269.000000 |  -714.000000 |  -10.400000 |   0.000000 |        1200 |        0 |    81118 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
| spawn2_target_rows_sample | 3264550 |      3287958 | lavastorm |       0 |   681.000000 |   437.000000 |   51.622841 | 481.359802 |        1200 |        0 |    81119 |                   0 |          0 |          1 |         0 |             0 |             8 | NULL          | NULL                   |
